fr_1	french	Cette gratuité n'est que partielle puisque une partie des impôts fonciers payés par les propriétaires est consacrée à l'entretien des réseaux de distribution.	entretien	0.675
fr_2	french	Cette gratuité n'est que partielle puisque une partie des impôts fonciers payés par les propriétaires est consacrée à l'entretien des réseaux de distribution.	consacrée	0.65
fr_3	french	Ces récepteurs envoient des messages au cerveau qui traite les informations, puis le cerveau les stocke et crée nos souvenirs.	stocke	0.35
fr_4	french	Ces récepteurs envoient des messages au cerveau qui traite les informations, puis le cerveau les stocke et crée nos souvenirs.	traite	0.375
fr_5	french	Ces récepteurs envoient des messages au cerveau qui traite les informations, puis le cerveau les stocke et crée nos souvenirs.	récepteurs	0.325
fr_6	french	Une enseigne prospère qu'il a bâtie de ses mains, en partant de rien.	prospère	0.4
fr_7	french	Une enseigne prospère qu'il a bâtie de ses mains, en partant de rien.	bâtie	0.75
fr_8	french	Une enseigne prospère qu'il a bâtie de ses mains, en partant de rien.	partant	0.525
fr_9	french	Ainsi, le Gulf Stream, ce courant qui garantit la douceur du climat de l'Europe occidentale, pourrait être déplacé, ce qui, paradoxalement, entraînerait un refroidissement de l'Europe de l'Ouest.	courant	0.475
fr_10	french	Ainsi, le Gulf Stream, ce courant qui garantit la douceur du climat de l'Europe occidentale, pourrait être déplacé, ce qui, paradoxalement, entraînerait un refroidissement de l'Europe de l'Ouest.	entraînerait	0.625
fr_11	french	Ainsi, le Gulf Stream, ce courant qui garantit la douceur du climat de l'Europe occidentale, pourrait être déplacé, ce qui, paradoxalement, entraînerait un refroidissement de l'Europe de l'Ouest.	garantit	0.075
fr_12	french	Demander le droit de vote aux élections locales, ce n'est pas réclamer un privilège, c'est montrer que l'on souhaite participer davantage à la vie de la cité.	cité	0.275
fr_13	french	Demander le droit de vote aux élections locales, ce n'est pas réclamer un privilège, c'est montrer que l'on souhaite participer davantage à la vie de la cité.	davantage	0.525
fr_14	french	Demander le droit de vote aux élections locales, ce n'est pas réclamer un privilège, c'est montrer que l'on souhaite participer davantage à la vie de la cité.	réclamer	0.4
fr_15	french	Pour chaque site, une courte notice explique ce qu'il est, qui sont ses responsables, quel courant ou tendance il représente, et renvoie à une fiche plus complète sur notre site.	notice	0.1
fr_16	french	Pour chaque site, une courte notice explique ce qu'il est, qui sont ses responsables, quel courant ou tendance il représente, et renvoie à une fiche plus complète sur notre site.	responsables	0.075
fr_17	french	Pour chaque site, une courte notice explique ce qu'il est, qui sont ses responsables, quel courant ou tendance il représente, et renvoie à une fiche plus complète sur notre site.	tendance	0.35
fr_18	french	En revanche, ie suis orgueilleux de mes origines irlandaises, une sorte de tradition familiale qu'on a établi en deux générations mon père et moi.	orgueilleux	0.75
fr_19	french	En revanche, ie suis orgueilleux de mes origines irlandaises, une sorte de tradition familiale qu'on a établi en deux générations mon père et moi.	établi	0.35
fr_20	french	En revanche, ie suis orgueilleux de mes origines irlandaises, une sorte de tradition familiale qu'on a établi en deux générations mon père et moi.	sorte	0.25
fr_21	french	Je reste à votre disposition pour tout renseignement complémentaire.	disposition	0.225
fr_22	french	Je reste à votre disposition pour tout renseignement complémentaire.	renseignement	0.5
fr_23	french	Je reste à votre disposition pour tout renseignement complémentaire.	complémentaire	0.1
fr_24	french	Depuis quelques années, la question du sexisme à l'école et de ses conséquences sur les enfants interroge les professionnels de l'éducation.	conséquences	0.1
fr_25	french	Depuis quelques années, la question du sexisme à l'école et de ses conséquences sur les enfants interroge les professionnels de l'éducation.	interroge	0.3
fr_26	french	Depuis quelques années, la question du sexisme à l'école et de ses conséquences sur les enfants interroge les professionnels de l'éducation.	question	0.0
fr_27	french	Vers 1866, apparaît le pneumatique.	pneumatique	0.55
fr_28	french	La profession de coach de vie est en plein essor et s'impose dans tous les domaines de la vie.	essor	0.8
fr_29	french	La profession de coach de vie est en plein essor et s'impose dans tous les domaines de la vie.	coach	0.1
fr_30	french	La profession de coach de vie est en plein essor et s'impose dans tous les domaines de la vie.	impose	0.15
