it_1	italian	Aveva l'aria di una perduta nobiltà: la miseria gli si leggeva tutta nel volto e nella camicia sbrindellata sul petto.	perduta	0.08
it_2	italian	Aveva l'aria di una perduta nobiltà: la miseria gli si leggeva tutta nel volto e nella camicia sbrindellata sul petto.	miseria	0.08
it_3	italian	Aveva l'aria di una perduta nobiltà: la miseria gli si leggeva tutta nel volto e nella camicia sbrindellata sul petto.	sbrindellata	0.3
it_4	italian	Sono per lo più opere di autori anonimi, spesso giunte a noi frammentarie, che ritraggono la società dell'epoca, orientata al profitto e al piacere.	anonimi	0.03
it_5	italian	Sono per lo più opere di autori anonimi, spesso giunte a noi frammentarie, che ritraggono la società dell'epoca, orientata al profitto e al piacere.	giunte	0.08
it_6	italian	Sono per lo più opere di autori anonimi, spesso giunte a noi frammentarie, che ritraggono la società dell'epoca, orientata al profitto e al piacere.	profitto	0.15
it_7	italian	Gli piaceva come raccontava il Manolo, con quelle frasi ampollose costellate di parole in dialetto	ampollose	0.43
it_8	italian	Gli piaceva come raccontava il Manolo, con quelle frasi ampollose costellate di parole in dialetto	costellate	0.28
it_9	italian	Gli piaceva come raccontava il Manolo, con quelle frasi ampollose costellate di parole in dialetto	parole	0.03
it_10	italian	Dopo una giovinezza irrequieta angustiata dalle ristrettezze economiche (i Pulci erano una nobile famiglia decaduta), è introdotto presso la famiglia Medici nel 1461, dove entra presto nelle grazie del giovane Lorenzo.	giovinezza	0.03
it_11	italian	Dopo una giovinezza irrequieta angustiata dalle ristrettezze economiche (i Pulci erano una nobile famiglia decaduta), è introdotto presso la famiglia Medici nel 1461, dove entra presto nelle grazie del giovane Lorenzo.	angustiata	0.38
it_12	italian	Dopo una giovinezza irrequieta angustiata dalle ristrettezze economiche (i Pulci erano una nobile famiglia decaduta), è introdotto presso la famiglia Medici nel 1461, dove entra presto nelle grazie del giovane Lorenzo.	grazie	0.18
it_13	italian	Inventiamo miti e trame per sottrarre al tempo la sua apparente mancanza di senso.	sottrarre	0.08
it_14	italian	Inventiamo miti e trame per sottrarre al tempo la sua apparente mancanza di senso.	apparente	0.12
it_15	italian	Inventiamo miti e trame per sottrarre al tempo la sua apparente mancanza di senso.	mancanza	0.03
it_16	italian	È uno dei poemi più singolari della letteratura italiana, dato il tono giocoso e le avventure mirabolanti di alcuni personaggi.	singolari	0.22
it_17	italian	È uno dei poemi più singolari della letteratura italiana, dato il tono giocoso e le avventure mirabolanti di alcuni personaggi.	giocoso	0.1
it_18	italian	È uno dei poemi più singolari della letteratura italiana, dato il tono giocoso e le avventure mirabolanti di alcuni personaggi.	mirabolanti	0.48
it_19	italian	Lo stile è molto popolareggiante, a volte quasi con ostentazione (specialmente in alcune canzoni, che sembrano costituite da centoni di proverbi popolari), ma senza per questo risultare affettato; e si deve ricordare come Poliziano fosse una delle persone più colte e raffinate del suo tempo.	popolareggiante	0.3
it_20	italian	Lo stile è molto popolareggiante, a volte quasi con ostentazione (specialmente in alcune canzoni, che sembrano costituite da centoni di proverbi popolari), ma senza per questo risultare affettato; e si deve ricordare come Poliziano fosse una delle persone più colte e raffinate del suo tempo.	ostentazione	0.12
it_21	italian	Lo stile è molto popolareggiante, a volte quasi con ostentazione (specialmente in alcune canzoni, che sembrano costituite da centoni di proverbi popolari), ma senza per questo risultare affettato; e si deve ricordare come Poliziano fosse una delle persone più colte e raffinate del suo tempo.	affettato	0.52
it_22	italian	Tardo a capire, incapace d'un solo gesto e d'una sola parola, inchiodato alla mia viltà e al mio livore, io rimanevo il solito piccolo, impotente sicario di sempre.	tardo	0.32
it_23	italian	Tardo a capire, incapace d'un solo gesto e d'una sola parola, inchiodato alla mia viltà e al mio livore, io rimanevo il solito piccolo, impotente sicario di sempre.	livore	0.52
it_24	italian	Tardo a capire, incapace d'un solo gesto e d'una sola parola, inchiodato alla mia viltà e al mio livore, io rimanevo il solito piccolo, impotente sicario di sempre.	sicario	0.48
it_25	italian	Gli Stati europei danno vita a veri e propri imperi attraverso cui controllare le colonie, mentre nella società si diffonde l'idea che con il lavoro si possa estendere indefinitamente il benessere e la civiltà, liberando gli uomini dai condizionamenti della natura.	estendere	0.25
it_26	italian	Gli Stati europei danno vita a veri e propri imperi attraverso cui controllare le colonie, mentre nella società si diffonde l'idea che con il lavoro si possa estendere indefinitamente il benessere e la civiltà, liberando gli uomini dai condizionamenti della natura.	indefinitamente	0.32
it_27	italian	Gli Stati europei danno vita a veri e propri imperi attraverso cui controllare le colonie, mentre nella società si diffonde l'idea che con il lavoro si possa estendere indefinitamente il benessere e la civiltà, liberando gli uomini dai condizionamenti della natura.	condizionamenti	0.43
it_28	italian	Negli ultimi quattro anni di vita Anna aveva sofferto e superato dolori immensi, folgoranti come l'esplosione di un deposito di metano e che le stagnavano ancora nel cuore.	immensi	0.18
it_29	italian	Negli ultimi quattro anni di vita Anna aveva sofferto e superato dolori immensi, folgoranti come l'esplosione di un deposito di metano e che le stagnavano ancora nel cuore.	folgoranti	0.43
it_30	italian	Negli ultimi quattro anni di vita Anna aveva sofferto e superato dolori immensi, folgoranti come l'esplosione di un deposito di metano e che le stagnavano ancora nel cuore.	stagnavano	0.48
